searchedName,usageKey,canonicalName,formattedName,rank,family,family_key,genus,genus_key,species,species_key,confidence,matchType
Rubus hancinianus,2993414,Rubus hancinianus,<i>Rubus</i> <i>hancinianus</i> L.H.Bailey,SPECIES,Rosaceae,5015,Rubus,2988638,Rubus hancinianus,2993414,100,EXACT
Vaccinium reticulatum,2882863,Vaccinium reticulatum,<i>Vaccinium</i> <i>reticulatum</i> Sm.,SPECIES,Ericaceae,2505,Vaccinium,2882813,Vaccinium reticulatum,2882863,100,EXACT
Smilax ecirrhata,5295258,Smilax ecirrhata,<i>Smilax</i> <i>ecirrhata</i> (Engelm. ex Kunth) S.Watson,SPECIES,Smilacaceae,7702,Smilax,2740627,Smilax ecirrhata,5295258,100,EXACT
Allium plummerae,2857533,Allium plummerae,<i>Allium</i> <i>plummerae</i> S.Watson,SPECIES,Amaryllidaceae,7682,Allium,9624496,Allium plummerae,2857533,100,EXACT
Ribes niveum,2986171,Ribes niveum,<i>Ribes</i> <i>niveum</i> Lindl.,SPECIES,Grossulariaceae,2403,Ribes,2986095,Ribes niveum,2986171,100,EXACT
Lepidium virginicum menziesii,5376651,Lepidium virginicum menziesii,<i>Lepidium</i> <i>virginicum</i> subsp. <i>menziesii</i> (DC.) Thell.,SUBSPECIES,Brassicaceae,3112,Lepidium,3051713,Lepidium virginicum,5376648,85,EXACT
Smilax pulverulenta,5295724,Smilax pulverulenta,<i>Smilax</i> <i>pulverulenta</i> Michx.,SPECIES,Smilacaceae,7702,Smilax,2740627,Smilax pulverulenta,5295724,100,EXACT
Ribes canthariforme,2986144,Ribes canthariforme,<i>Ribes</i> <i>canthariforme</i> Wiggins,SPECIES,Grossulariaceae,2403,Ribes,2986095,Ribes canthariforme,2986144,100,EXACT
Callirhoe involucrata involucrata,8132811,Callirhoe involucrata involucrata,<i>Callirhoe</i> <i>involucrata</i> var. <i>involucrata</i>,VARIETY,Malvaceae,6685,Callirhoe,3152285,Callirhoe involucrata,5406702,88,EXACT
Pilea pumila pumila,7300885,Pilea pumila pumila,<i>Pilea</i> <i>pumila</i> f. <i>pumila</i>,FORM,Urticaceae,6639,Pilea,2984417,Pilea pumila,5361818,84,EXACT
Crataegus schuettei,3014267,Crataegus schuettei,<i>Crataegus</i> <i>schuettei</i> Ashe,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus schuettei,3014267,100,EXACT
Rubus hirsutus,2989128,Rubus hirsutus,<i>Rubus</i> <i>hirsutus</i> Thunb.,SPECIES,Rosaceae,5015,Rubus,2988638,Rubus hirsutus,2989128,99,EXACT
Viola umbraticola glaberrima,5665281,Viola umbraticola glaberrima,<i>Viola</i> <i>umbraticola</i> var. <i>glaberrima</i> W.Becker,VARIETY,Violaceae,6631,Viola,2874237,Viola umbraticola,5331292,88,EXACT
Vaccinium oxycoccos,2882940,Vaccinium oxycoccos,<i>Vaccinium</i> <i>oxycoccos</i> L.,SPECIES,Ericaceae,2505,Vaccinium,2882813,Vaccinium oxycoccos,2882940,100,EXACT
Physalis acutifolia,5341769,Physalis acutifolia,<i>Physalis</i> <i>acutifolia</i> (Miers) Sandwith,SPECIES,Solanaceae,7717,Physalis,2928907,Physalis acutifolia,5341769,100,EXACT
Stellaria sitchana,6364942,Stellaria sitchana,<i>Stellaria</i> <i>sitchana</i> Steud.,SPECIES,Caryophyllaceae,2518,Stellaria,3085667,Stellaria sitchana,6364942,100,EXACT
Stellaria cuspidata,5384613,Stellaria cuspidata,<i>Stellaria</i> <i>cuspidata</i> Willd. ex D.F.K.Schltdl.,SPECIES,Caryophyllaceae,2518,Stellaria,3085667,Stellaria cuspidata,5384613,99,EXACT
Chaerophyllum tainturieri tainturieri,6423721,Chaerophyllum tainturieri tainturieri,<i>Chaerophyllum</i> <i>tainturieri</i> var. <i>tainturieri</i>,VARIETY,Apiaceae,6720,Chaerophyllum,3034649,Chaerophyllum tainturieri,3034651,88,EXACT
Liatris punctata punctata,4273401,Liatris punctata punctata,<i>Liatris</i> <i>punctata</i> var. <i>punctata</i>,VARIETY,Asteraceae,3065,Liatris,3104263,Liatris punctata,3104349,85,EXACT
Rumex hydrolapathum,7291247,Rumex hydrolapathum,<i>Rumex</i> <i>hydrolapathum</i> (Scop.) Huds.,SPECIES,Polygonaceae,2416,Rumex,2888942,Rumex hydrolapathum,7291247,99,EXACT
Physalis hederifolia comata,5581353,Physalis hederifolia comata,<i>Physalis</i> <i>hederifolia</i> var. <i>comata</i> (Rydb.) Waterf.,VARIETY,Solanaceae,7717,Physalis,2928907,Physalis hederifolia,5341807,88,EXACT
Pinus sabiniana,5285255,Pinus sabiniana,<i>Pinus</i> <i>sabiniana</i> Douglas ex D.Don,SPECIES,Pinaceae,3925,Pinus,2684241,Pinus sabiniana,5285255,99,EXACT
Quercus palmeri,2880352,Quercus palmeri,<i>Quercus</i> <i>palmeri</i> (Engelm.) Engelm.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus palmeri,2880352,100,EXACT
Rubus hawaiensis,2996680,Rubus hawaiensis,<i>Rubus</i> <i>hawaiensis</i> A.Gray,SPECIES,Rosaceae,5015,Rubus,2988638,Rubus hawaiensis,2996680,100,EXACT
Ceanothus martini,3876938,Ceanothus martini,<i>Ceanothus</i> <i>martini</i> M.E.Jones,SPECIES,Rhamnaceae,2407,Ceanothus,3039297,Ceanothus martini,3876938,100,EXACT
Perilla frutescens crispa,7905147,Perilla frutescens crispa,<i>Perilla</i> <i>frutescens</i> var. <i>crispa</i> (Thunb.) H.Deane,VARIETY,Lamiaceae,2497,Perilla,2926832,Perilla frutescens,5341394,85,EXACT
Allium fistulosum,2856504,Allium fistulosum,<i>Allium</i> <i>fistulosum</i> L.,SPECIES,Amaryllidaceae,7682,Allium,9624496,Allium fistulosum,2856504,100,EXACT
Crataegus chrysocarpa praecox,3015864,Crataegus chrysocarpa praecox,<i>Crataegus</i> <i>chrysocarpa</i> var. <i>praecox</i> (Sarg.) J.B.Phipps,VARIETY,Rosaceae,5015,Crataegus,3013395,Crataegus chrysocarpa,3015853,88,EXACT
Viola pedunculata tenuifolia,5663443,Viola pedunculata tenuifolia,<i>Viola</i> <i>pedunculata</i> subsp. <i>tenuifolia</i> Baker & Clausen,SUBSPECIES,Violaceae,6631,Viola,2874237,Viola pedunculata,5331230,85,EXACT
Persicaria filiformis,7291643,Persicaria filiformis,<i>Persicaria</i> <i>filiformis</i> (Thunb.) Nakai,SPECIES,Polygonaceae,2416,Persicaria,6390748,Persicaria filiformis,7291643,100,EXACT
Quercus marilandica,2881630,Quercus marilandica,<i>Quercus</i> <i>marilandica</i> (L.) Münchh.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus marilandica,2881630,100,EXACT
Salicornia pacifica,5383928,Salicornia pacifica,<i>Salicornia</i> <i>pacifica</i> Standl.,SPECIES,Amaranthaceae,3064,Salicornia,3083796,Salicornia pacifica,5383928,100,EXACT
Viola lobata,5331345,Viola lobata,<i>Viola</i> <i>lobata</i> Benth.,SPECIES,Violaceae,6631,Viola,2874237,Viola lobata,5331345,100,EXACT
Physalis grisea,5341797,Physalis grisea,<i>Physalis</i> <i>grisea</i> (Waterf.) M.Martínez,SPECIES,Solanaceae,7717,Physalis,2928907,Physalis grisea,5341797,100,EXACT
Rumex spinosus,2888870,Rumex spinosus,<i>Rumex</i> <i>spinosus</i> L.,SPECIES,Polygonaceae,2416,Rumex,2888942,Rumex spinosus,2888870,99,EXACT
Yucca gloriosa tristis,2775683,Yucca gloriosa tristis,<i>Yucca</i> <i>gloriosa</i> var. <i>tristis</i> Carrière,VARIETY,Asparagaceae,7683,Yucca,2775496,Yucca gloriosa,2775619,88,EXACT
Ribes sanguineum sanguineum,7219277,Ribes sanguineum sanguineum,<i>Ribes</i> <i>sanguineum</i> var. <i>sanguineum</i>,VARIETY,Grossulariaceae,2403,Ribes,2986095,Ribes sanguineum,2986130,88,EXACT
Yucca faxoniana,2775736,Yucca faxoniana,<i>Yucca</i> <i>faxoniana</i> (Trel.) Sarg.,SPECIES,Asparagaceae,7683,Yucca,2775496,Yucca faxoniana,2775736,100,EXACT
Monarda fistulosa fistulosa,7226106,Monarda fistulosa fistulosa,<i>Monarda</i> <i>fistulosa</i> var. <i>fistulosa</i>,VARIETY,Lamiaceae,2497,Monarda,2926838,Monarda fistulosa,5341411,85,EXACT
Quercus × rehderi,2880500,Quercus rehderi,<i>Quercus</i> × <i>rehderi</i> Trel.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus rehderi,2880500,100,EXACT
Rhus trilobata simplicifolia,3659665,Rhus trilobata simplicifolia,<i>Rhus</i> <i>trilobata</i> var. <i>simplicifolia</i> (Greene) F.A.Barkley,VARIETY,Anacardiaceae,2398,Rhus,3190534,Rhus trilobata,3190562,88,EXACT
Tradescantia cerinthoides,2765318,Tradescantia cerinthoides,<i>Tradescantia</i> <i>cerinthoides</i> Kunth,SPECIES,Commelinaceae,2763195,Tradescantia,2765096,Tradescantia cerinthoides,2765318,100,EXACT
Oxalis montana,2891760,Oxalis montana,<i>Oxalis</i> <i>montana</i> Raf.,SPECIES,Oxalidaceae,6697,Oxalis,2891642,Oxalis montana,2891760,100,EXACT
Rubus recurvans,2998629,Rubus recurvans,<i>Rubus</i> <i>recurvans</i> Blanch.,SPECIES,Rosaceae,5015,Rubus,2988638,Rubus recurvans,2998629,100,EXACT
Vaccinium tenellum,2882847,Vaccinium tenellum,<i>Vaccinium</i> <i>tenellum</i> Aiton,SPECIES,Ericaceae,2505,Vaccinium,2882813,Vaccinium tenellum,2882847,99,EXACT
Allium columbianum,2855924,Allium columbianum,"<i>Allium</i> <i>columbianum</i> (Ownbey & Mingrone) P.M.Peterson, Annable & Rieseberg",SPECIES,Amaryllidaceae,7682,Allium,9624496,Allium columbianum,2855924,100,EXACT
Petasites frigidus sagittatus,4238351,Petasites frigidus sagittatus,<i>Petasites</i> <i>frigidus</i> var. <i>sagittatus</i> (Banks ex Pursh) Chern.,VARIETY,Asteraceae,3065,Petasites,10717129,Petasites frigidus,3088323,85,EXACT
Viola latiuscula,5331245,Viola latiuscula,<i>Viola</i> <i>latiuscula</i> Greene,SPECIES,Violaceae,6631,Viola,2874237,Viola latiuscula,5331245,100,EXACT
Suaeda taxifolia,6447543,Suaeda taxifolia,<i>Suaeda</i> <i>taxifolia</i> (Standl.) Standl.,SPECIES,Amaranthaceae,3064,Suaeda,7677792,Suaeda taxifolia,6447543,100,EXACT
Phytolacca americana americana,7219448,Phytolacca americana americana,<i>Phytolacca</i> <i>americana</i> var. <i>americana</i>,VARIETY,Phytolaccaceae,2516,Phytolacca,3084013,Phytolacca americana,3084015,88,EXACT
Trillium viridescens,2742323,Trillium viridescens,<i>Trillium</i> <i>viridescens</i> Nutt.,SPECIES,Melanthiaceae,7700,Trillium,2742182,Trillium viridescens,2742323,100,EXACT
Chamaenerion angustifolium circumvagum,3666480,Chamaenerion angustifolium circumvagum,<i>Chamaenerion</i> <i>angustifolium</i> subsp. <i>circumvagum</i> (Mosquin) Moldenke,SUBSPECIES,Onagraceae,2430,Chamaenerion,8406741,Chamaenerion angustifolium,6428353,88,EXACT
Yucca thompsoniana,2775783,Yucca thompsoniana,<i>Yucca</i> <i>thompsoniana</i> Trel.,SPECIES,Asparagaceae,7683,Yucca,2775496,Yucca thompsoniana,2775783,100,EXACT
Monarda stipitatoglandulosa,5605189,Monarda stipitatoglandulosa,<i>Monarda</i> <i>stipitatoglandulosa</i> Waterf.,SPECIES,Lamiaceae,2497,Monarda,2926838,Monarda fistulosa,5341411,100,EXACT
Viola flettii,5331224,Viola flettii,<i>Viola</i> <i>flettii</i> Piper,SPECIES,Violaceae,6631,Viola,2874237,Viola flettii,5331224,100,EXACT
Allium proliferum,3697844,Allium proliferum,<i>Allium</i> × <i>proliferum</i> (Moench) Schrad. ex Willd.,SPECIES,Amaryllidaceae,7682,Allium,9624496,Allium proliferum,3697844,99,EXACT
Viola sororia sororia,5927922,Viola sororia sororia,<i>Viola</i> <i>sororia</i> subsp. <i>sororia</i>,SUBSPECIES,Violaceae,6631,Viola,2874237,Viola sororia,5331238,84,EXACT
Claytonia scammaniana,9219805,Claytonia scammaniana,<i>Claytonia</i> <i>scammaniana</i> Hultén,SPECIES,Montiaceae,4898338,Claytonia,3084729,Claytonia scammaniana,9219805,100,EXACT
Ceanothus oliganthus oliganthus,6449224,Ceanothus oliganthus oliganthus,<i>Ceanothus</i> <i>oliganthus</i> subsp. <i>oliganthus</i>,SUBSPECIES,Rhamnaceae,2407,Ceanothus,3039297,Ceanothus oliganthus,3039398,88,EXACT
Sideroxylon lanuginosum lanuginosum,7065384,Sideroxylon lanuginosum lanuginosum,<i>Sideroxylon</i> <i>lanuginosum</i> subsp. <i>lanuginosum</i>,SUBSPECIES,Sapotaceae,8802,Sideroxylon,2886817,Sideroxylon lanuginosum,2887069,88,EXACT
Cirsium ciliolatum,3113022,Cirsium ciliolatum,<i>Cirsium</i> <i>ciliolatum</i> (L.F.Hend.) J.T.Howell,SPECIES,Asteraceae,3065,Cirsium,3112554,Cirsium ciliolatum,3113022,100,EXACT
Cercis canadensis canadensis,10743523,Cercis canadensis canadensis,<i>Cercis</i> <i>canadensis</i> subsp. <i>canadensis</i>,SUBSPECIES,Fabaceae,5386,Cercis,2955919,Cercis canadensis,5353583,85,EXACT
Yucca gigantea,2775716,Yucca gigantea,<i>Yucca</i> <i>gigantea</i> Lem.,SPECIES,Asparagaceae,7683,Yucca,2775496,Yucca gigantea,2775716,100,EXACT
Yucca harrimaniae,2775580,Yucca harrimaniae,<i>Yucca</i> <i>harrimaniae</i> Trel.,SPECIES,Asparagaceae,7683,Yucca,2775496,Yucca harrimaniae,2775580,100,EXACT
Oxypolis rigidior ambigua,3034756,Oxypolis rigidior ambigua,<i>Oxypolis</i> <i>rigidior</i> var. <i>ambigua</i> (Nutt.) B.L.Rob.,VARIETY,Apiaceae,6720,Oxypolis,3034746,Oxypolis rigidior,3034755,88,EXACT
Carya myristiciformis,8093912,Carya myristiciformis,<i>Carya</i> <i>myristiciformis</i> (F.Michx.) Nutt.,SPECIES,Juglandaceae,2499,Carya,3054287,Carya myristiciformis,8093912,99,EXACT
Claytonia perfoliata perfoliata,7095665,Claytonia perfoliata perfoliata,<i>Claytonia</i> <i>perfoliata</i> subsp. <i>perfoliata</i>,SUBSPECIES,Montiaceae,4898338,Claytonia,3084729,Claytonia perfoliata,7736011,85,EXACT
Persicaria maculosa maculosa,7291447,Persicaria maculosa maculosa,<i>Persicaria</i> <i>maculosa</i> var. <i>maculosa</i>,VARIETY,Polygonaceae,2416,Persicaria,6390748,Persicaria maculosa,6391194,88,EXACT
Allium runyonii,2857491,Allium runyonii,<i>Allium</i> <i>runyonii</i> Ownbey,SPECIES,Amaryllidaceae,7682,Allium,9624496,Allium runyonii,2857491,100,EXACT
Yucca treculiana,9163943,Yucca treculiana,<i>Yucca</i> <i>treculiana</i> Carrière,SPECIES,Asparagaceae,7683,Yucca,2775496,Yucca treculiana,9163943,100,EXACT
Pteridium aquilinum decompositum,8066744,Pteridium aquilinum decompositum,<i>Pteridium</i> <i>aquilinum</i> subsp. <i>decompositum</i> (Gaudich.) Lamoureux ex J.A.Thomson,SUBSPECIES,Dennstaedtiaceae,6623,Pteridium,5275011,Pteridium aquilinum,5275012,85,EXACT
Lilium kelleyanum,2753048,Lilium kelleyanum,<i>Lilium</i> <i>kelleyanum</i> Lemmon,SPECIES,Liliaceae,7699,Lilium,2752977,Lilium kelleyanum,2753048,100,EXACT
Physalis cordata,5341803,Physalis cordata,<i>Physalis</i> <i>cordata</i> Mill.,SPECIES,Solanaceae,7717,Physalis,2928907,Physalis cordata,5341803,100,EXACT
Monarda fistulosa mollis,7750598,Monarda fistulosa mollis,<i>Monarda</i> <i>fistulosa</i> var. <i>mollis</i> (L.) L.,VARIETY,Lamiaceae,2497,Monarda,2926838,Monarda fistulosa,5341411,85,EXACT
Malus sylvestris,3001509,Malus sylvestris,<i>Malus</i> <i>sylvestris</i> Mill.,SPECIES,Rosaceae,5015,Malus,3001068,Malus sylvestris,3001509,99,EXACT
Allium allegheniense,2857541,Allium allegheniense,<i>Allium</i> <i>allegheniense</i> Small,SPECIES,Amaryllidaceae,7682,Allium,9624496,Allium cernuum,2856745,100,EXACT
Rubus parvifolius parvifolius,2995270,Rubus parvifolius parvifolius,<i>Rubus</i> <i>parvifolius</i> subsp. <i>parvifolius</i>,SUBSPECIES,Rosaceae,5015,Rubus,2988638,Rubus parvifolius,2991373,85,EXACT
Allium tolmiei persimile,2857531,Allium tolmiei persimile,<i>Allium</i> <i>tolmiei</i> var. <i>persimile</i> Ownbey,VARIETY,Amaryllidaceae,7682,Allium,9624496,Allium tolmiei,2857235,88,EXACT
Pinus nigra nigra,7230699,Pinus nigra nigra,<i>Pinus</i> <i>nigra</i> subsp. <i>nigra</i>,SUBSPECIES,Pinaceae,3925,Pinus,2684241,Pinus nigra,5284809,85,EXACT
Plantago maritima californica,4156230,Plantago maritima californica,<i>Plantago</i> <i>maritima</i> var. <i>californica</i> (Fernald) Pilg.,VARIETY,Plantaginaceae,2420,Plantago,3189695,Plantago maritima,3189755,88,EXACT
Crataegus sargentii,3014795,Crataegus sargentii,<i>Crataegus</i> <i>sargentii</i> Beadle,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus sargentii,3014795,100,EXACT
Vaccinium uliginosum uliginosum,7223549,Vaccinium uliginosum uliginosum,<i>Vaccinium</i> <i>uliginosum</i> subsp. <i>uliginosum</i>,SUBSPECIES,Ericaceae,2505,Vaccinium,2882813,Vaccinium uliginosum,8073364,85,EXACT
Suaeda calceoliformis,3083542,Suaeda calceoliformis,<i>Suaeda</i> <i>calceoliformis</i> (Hook.) Moq.,SPECIES,Amaranthaceae,3064,Suaeda,7677792,Suaeda calceoliformis,3083542,100,EXACT
Mentha suaveolens,2927190,Mentha suaveolens,<i>Mentha</i> <i>suaveolens</i> Ehrh.,SPECIES,Lamiaceae,2497,Mentha,2927173,Mentha suaveolens,2927190,99,EXACT
Triglochin concinna concinna,4925476,Triglochin concinna concinna,<i>Triglochin</i> <i>concinna</i> var. <i>concinna</i>,VARIETY,Juncaginaceae,7679,Triglochin,2777072,Triglochin maritima,2865368,88,EXACT
Rubus ellipticus obcordatus,2991322,Rubus ellipticus obcordatus,<i>Rubus</i> <i>ellipticus</i> var. <i>obcordatus</i> (Franch.) Focke,VARIETY,Rosaceae,5015,Rubus,2988638,Rubus ellipticus,2991314,85,EXACT
Lactuca hirsuta sanguinea,4211929,Lactuca hirsuta sanguinea,<i>Lactuca</i> <i>hirsuta</i> var. <i>sanguinea</i> (Bigelow) Fernald,VARIETY,Asteraceae,3065,Lactuca,3140231,Lactuca hirsuta,7521930,88,EXACT
Allium sanbornii sanbornii,7070088,Allium sanbornii sanbornii,<i>Allium</i> <i>sanbornii</i> var. <i>sanbornii</i>,VARIETY,Amaryllidaceae,7682,Allium,9624496,Allium sanbornii,2856940,85,EXACT
Juniperus communis communis,7230662,Juniperus communis communis,<i>Juniperus</i> <i>communis</i> var. <i>communis</i>,VARIETY,Cupressaceae,8144,Juniperus,2684359,Juniperus communis,2684709,85,EXACT
Persicaria puritanorum,4033275,Persicaria puritanorum,<i>Persicaria</i> <i>puritanorum</i> (Fernald) Soják,SPECIES,Polygonaceae,2416,Persicaria,6390748,Persicaria maculosa,6391194,100,EXACT
Claytonia peirsonii californacis,9553866,Claytonia peirsonii californacis,<i>Claytonia</i> <i>peirsonii</i> subsp. <i>californacis</i> Stoughton,SUBSPECIES,Montiaceae,4898338,Claytonia,3084729,Claytonia peirsonii,9479365,88,EXACT
Rubus glaucifolius,2991817,Rubus glaucifolius,<i>Rubus</i> <i>glaucifolius</i> Kellogg,SPECIES,Rosaceae,5015,Rubus,2988638,Rubus glaucifolius,2991817,99,EXACT
Pinus brachyptera,5285073,Pinus brachyptera,<i>Pinus</i> <i>brachyptera</i> Engelm.,SPECIES,Pinaceae,3925,Pinus,2684241,Pinus ponderosa,5285053,100,EXACT
Cercis canadensis mexicana,7372138,Cercis canadensis mexicana,<i>Cercis</i> <i>canadensis</i> subsp. <i>mexicana</i> (Rose) A.E.Murray,SUBSPECIES,Fabaceae,5386,Cercis,2955919,Cercis canadensis,5353583,85,EXACT
Muscari neglectum,2772020,Muscari neglectum,<i>Muscari</i> <i>neglectum</i> Guss. ex Ten.,SPECIES,Asparagaceae,7683,Muscari,2772004,Muscari neglectum,2772020,99,EXACT
Yucca campestris,2775731,Yucca campestris,<i>Yucca</i> <i>campestris</i> McKelvey,SPECIES,Asparagaceae,7683,Yucca,2775496,Yucca campestris,2775731,100,EXACT
Ceanothus integerrimus macrothyrsus,3039387,Ceanothus integerrimus macrothyrsus,<i>Ceanothus</i> <i>integerrimus</i> var. <i>macrothyrsus</i> (Torr.) G.T.Benson,VARIETY,Rhamnaceae,2407,Ceanothus,3039297,Ceanothus integerrimus,3039382,88,EXACT
Oxalis stricta rufa,2891672,Oxalis stricta rufa,<i>Oxalis</i> <i>stricta</i> var. <i>rufa</i> (Small) Farw.,VARIETY,Oxalidaceae,6697,Oxalis,2891642,Oxalis stricta,9823072,88,EXACT
Crataegus wootoniana,3015467,Crataegus wootoniana,<i>Crataegus</i> <i>wootoniana</i> Eggl.,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus wootoniana,3015467,100,EXACT
Rubus × neglectus,2993166,Rubus neglectus,<i>Rubus</i> × <i>neglectus</i> Peck,SPECIES,Rosaceae,5015,Rubus,2988638,Rubus neglectus,2993166,99,EXACT
Crataegus padifolia,3014620,Crataegus padifolia,<i>Crataegus</i> <i>padifolia</i> Sarg.,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus padifolia,3014620,100,EXACT
Engellaria obtusa,12147223,Engellaria obtusa,<i>Engellaria</i> <i>obtusa</i> (Engelm.) Iamonico,SPECIES,Caryophyllaceae,2518,Stellaria,3085667,Stellaria obtusa,5384601,100,EXACT
Oxalis pes-caprae,2891661,Oxalis pes-caprae,<i>Oxalis</i> <i>pes-caprae</i> L.,SPECIES,Oxalidaceae,6697,Oxalis,2891642,Oxalis pes-caprae,2891661,99,EXACT
Hylotelephium telephium telephium,6441863,Hylotelephium telephium telephium,<i>Hylotelephium</i> <i>telephium</i> subsp. <i>telephium</i>,SUBSPECIES,Crassulaceae,2406,Hylotelephium,2985862,Hylotelephium telephium,2985865,88,EXACT
Vitis californica,5372406,Vitis californica,<i>Vitis</i> <i>californica</i> Benth.,SPECIES,Vitaceae,6672,Vitis,7467468,Vitis californica,5372406,99,EXACT
Cirsium occidentale californicum,4220456,Cirsium occidentale californicum,<i>Cirsium</i> <i>occidentale</i> var. <i>californicum</i> (A.Gray) D.J.Keil & C.E.Turner,VARIETY,Asteraceae,3065,Cirsium,3112554,Cirsium occidentale,3114557,88,EXACT
Trillium decumbens,2742407,Trillium decumbens,<i>Trillium</i> <i>decumbens</i> Harb.,SPECIES,Melanthiaceae,7700,Trillium,2742182,Trillium decumbens,2742407,100,EXACT
Trillium recurvatum recurvatum,7812950,Trillium recurvatum recurvatum,<i>Trillium</i> <i>recurvatum</i> f. <i>recurvatum</i>,FORM,Melanthiaceae,7700,Trillium,2742182,Trillium recurvatum,2742260,88,EXACT
Trillium chloropetalum chloropetalum,7227510,Trillium chloropetalum chloropetalum,<i>Trillium</i> <i>chloropetalum</i> var. <i>chloropetalum</i>,VARIETY,Melanthiaceae,7700,Trillium,2742182,Trillium chloropetalum,2742377,88,EXACT
Claytonia panamintensis,9556440,Claytonia panamintensis,<i>Claytonia</i> <i>panamintensis</i> Stoughton,SPECIES,Montiaceae,4898338,Claytonia,3084729,Claytonia panamintensis,9556440,100,EXACT
Nuphar sagittifolia,3697703,Nuphar sagittifolia,<i>Nuphar</i> <i>sagittifolia</i> (Walter) Pursh,SPECIES,Nymphaeaceae,2423,Nuphar,2882408,Nuphar sagittifolia,3697703,100,EXACT
Crataegus berberifolia engelmannii,3014986,Crataegus berberifolia engelmannii,<i>Crataegus</i> <i>berberifolia</i> var. <i>engelmannii</i> (Sarg.) Eggl.,VARIETY,Rosaceae,5015,Crataegus,3013395,Crataegus berberifolia,3014985,88,EXACT
Lomatium macdougalii,3634548,Lomatium macdougalii,<i>Lomatium</i> <i>macdougalii</i> J.M.Coult. & Rose,SPECIES,Apiaceae,6720,Lomatium,8394726,Lomatium foeniculaceum,3034267,100,EXACT
Viburnum bracteatum,2888598,Viburnum bracteatum,<i>Viburnum</i> <i>bracteatum</i> Rehder,SPECIES,Viburnaceae,4924416,Viburnum,2888580,Viburnum bracteatum,2888598,100,EXACT
Chaerophyllum procumbens procumbens,6423733,Chaerophyllum procumbens procumbens,<i>Chaerophyllum</i> <i>procumbens</i> var. <i>procumbens</i>,VARIETY,Apiaceae,6720,Chaerophyllum,3034649,Chaerophyllum procumbens,3034652,88,EXACT
Malus × dawsoniana,3001305,Malus dawsoniana,<i>Malus</i> × <i>dawsoniana</i> Rehder,SPECIES,Rosaceae,5015,Malus,3001068,Malus dawsoniana,3001305,100,EXACT
Crataegus nananixonii,3014888,Crataegus nananixonii,<i>Crataegus</i> <i>nananixonii</i> J.B.Phipps & O'Kennon,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus nananixonii,3014888,100,EXACT
Allium karataviense,2856891,Allium karataviense,<i>Allium</i> <i>karataviense</i> Regel,SPECIES,Amaryllidaceae,7682,Allium,9624496,Allium karataviense,2856891,100,EXACT
Cirsium scariosum,3113127,Cirsium scariosum,<i>Cirsium</i> <i>scariosum</i> Nutt.,SPECIES,Asteraceae,3065,Cirsium,3112554,Cirsium scariosum,3113127,100,EXACT
